smartphoneName,smartphonePrice,smartphoneLink,smartphoneImg,smartphoneBrand,smartphonePage
"Samsung Galaxy A04e 6.5"" HD + 7Gb Ram(3+4) + 128GB - Bleu - Garantie 1 an",539.00 TND,/samsung-galaxy-a04e-6.5-hd-7gb-ram34-128gb-bleu-garantie-1-an-728858.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/85/8827/1.jpg?7988,Samsung,7
"Oppo A77S - 6.56"" Snapdragon 680 - 8Go -128Go - Bleu - Garantie 1an",959.90 TND,/oppo-a77s-6.56-snapdragon-680-8go-128go-bleu-garantie-1an-700044.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/44/0007/1.jpg?7886,Oppo,7
"Infinix Hot 11 - 6.6"" - 4 Go - 128 Go et Pochette + Anticasse - Polar Black - Garantie 1 an",639.00 TND,/infinix-hot-11-6.6-4-go-128-go-et-pochette-anticasse-polar-black-garantie-1-an-698626.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/62/6896/1.jpg?2746,Infinix,7
"Oukitel WP20 -Etanche+Robuste -5.93"" -4 Go-32 Go +Cadeau Kit+Glass+MicroSd 32GB- Noir+Vert - Garantie 1 An",559.99 TND,/oukitel-wp20-etancherobuste-5.93-4-go-32-go-cadeau-kitglassmicrosd-32gb-noirvert-garantie-1-an-708295.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/59/2807/1.jpg?1648,Oukitel,7
"Oukitel WP20 -Etanche+Robuste -5.93"" -4 Go-32 Go + Cadeau Kit+Glass+MicroSD 32GB- Noir-Gris  - Garantie 1 An",559.99 TND,/oukitel-wp20-etancherobuste-5.93-4-go-32-go-cadeau-kitglassmicrosd-32gb-noir-gris-garantie-1-an-708296.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/69/2807/1.jpg?1651,Oukitel,7
"XIAOMI Redmi Note 12 - 6,67"" Amoled 120hz - 6 Go -128 Go - Onyx Gris - Garantie 1 an",799.00 TND,/xiaomi-redmi-note-12-667-amoled-120hz-6-go-128-go-onyx-gris-garantie-1-an-739568.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/86/5937/1.jpg?6638,XIAOMI,7
"Samsung Galaxy A04 6,5"" 3- 32 Go - NOIR - Garantie 1 an",499.99 TND,/samsung-galaxy-a04-65-3-32-go-noir-garantie-1-an-697024.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/42/0796/1.jpg?1046,Samsung,7
"Oukitel WP20 - Etanche + Robuste - 5.93"" -4 Go-32 Go -6300 Mah +SMART WATCH - Noir+Vert - Garantie 1 An",599.99 TND,/oukitel-wp20-etanche-robuste-5.93-4-go-32-go-6300-mah-smart-watch-noirvert-garantie-1-an-712592.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/29/5217/1.jpg?3331,Oukitel,7
"Infinix Smart 7 - 6.6"" - 4+3 Go - 64 GB - Coastal Green - 1 an Garantie",449.00 TND,/infinix-smart-7-6.6-43-go-64-gb-coastal-green-1-an-garantie-729939.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/93/9927/1.jpg?4871,Infinix,7
"Samsung Galaxy A04S - 6.5"" - 4Go - 128Go - NOIR - Garantie 1 an",819.00 TND,/samsung-galaxy-a04s-6.5-4go-128go-noir-garantie-1-an-678131.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/13/1876/1.jpg?0345,Samsung,7
"Oppo A77S - 6.56"" - 8Go -128Go - Bleu - Garantie 1an",989.00 TND,/oppo-a77s-6.56-8go-128go-bleu-garantie-1an-699413.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/31/4996/1.jpg?5848,Oppo,7
Huawei Smart watch - Watch GT 3 active - 42mm - Noir - Garantie 1an,999.00 TND,/huawei-smart-watch-watch-gt-3-active-42mm-noir-garantie-1an-561433.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/33/4165/1.jpg?9383,Huawei,7
"Nokia C2 - 5.7"" - 2GB - 32GB - GREY - 1 an garantie",359.00 TND,/nokia-c2-5.7-2gb-32gb-grey-1-an-garantie-708816.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/61/8807/1.jpg?6909,Nokia,7
"Infinix Hot 20i - 6,6"" - ( 4GB + 3GB ) - 128GB - Luna Bleu -  1 an Garantie",529.00 TND,/infinix-hot-20i-66-4gb-3gb-128gb-luna-bleu-1-an-garantie-708842.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/24/8807/1.jpg?6909,Infinix,7
"XIAOMI Redmi 9A - 6.53"" - 2 Go - 32 Go - Aurora Green - Garantie 1 an",469.00 TND,/xiaomi-redmi-9a-6.53-2-go-32-go-aurora-green-garantie-1-an-628615.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/51/6826/1.jpg?1027,XIAOMI,7
"XIAOMI Note 11 Pro - 6,67""- 8 Go - 128 Go - Gray - Garantie 1 an","1,399.00 TND",/xiaomi-note-11-pro-667-8-go-128-go-gray-garantie-1-an-562722.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/22/7265/1.jpg?5200,XIAOMI,7
"XIAOMI Redmi A1+  - 6,52 ″ - 2Go - 32Go - Black - Garantie 1 An",399.00 TND,/redmi-a1-6.52-2-go-32-go-noir-garantie-1-an-xiaomi-mpg33893.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/89/0656/1.jpg?8928,XIAOMI,7
Benco Smartphone Y11 - 3G - DS - 1Gb- 32G Et Pochette + Anticasse - Dark Blue - Garantie 1an,209.00 TND,/benco-smartphone-y11-3g-ds-1gb-32g-et-pochette-anticasse-dark-blue-garantie-1an-732903.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/30/9237/1.jpg?2808,Benco,7
"Benco AH9110 - Y11 3G/DS - 5"" - 1GB + 32 GB - PURLISH BLUEER",189.00 TND,/benco-ah9110-y11-3gds-5-1gb-32-gb-purlish-blueer-739664.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/46/6937/1.jpg?9588,Benco,7
Samsung A04E - 4G/DS - 3GB + 32GB - 13MP - Copper,479.00 TND,/samsung-a04e-4gds-3gb-32gb-13mp-copper-738972.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/27/9837/1.jpg?0116,Samsung,7
Samsung Galaxy A04 3- 32 Go - Copper- Garantie 1 an,469.00 TND,/samsung-galaxy-a04-3-32-go-copper-garantie-1-an-707637.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/73/6707/1.jpg?4220,Samsung,8
"Samsung Galaxy A04E - 6.5"" -  3GB - 64GB - Copper - 1an Garantie",549.00 TND,/samsung-galaxy-a04e-6.5-3gb-64gb-copper-1an-garantie-711687.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/78/6117/1.jpg?3507,Samsung,8
Huawei Smart watch - Watch GT 3 - 46mm - Classic - Marron - Garantie 1an +EasyFit 2 Gratuite,"1,249.00 TND",/huawei-smart-watch-watch-gt-3-46mm-classic-marron-garantie-1an-easyfit-2-gratuite-545590.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/09/5545/1.jpg?9168,Huawei,8
Apple iPhone 12 -4G RAM - 64GB ROM - Noir - Garantie 1 an,"2,799.00 TND",/apple-iphone-12-4g-ram-64gb-rom-noir-garantie-1-an-743077.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/77/0347/1.jpg?2146,Apple,8
"Samsung Galaxy A04E 6,5"" 3- 32 Go - Bleu - Garantie 1 an",479.99 TND,/samsung-galaxy-a04e-65-3-32-go-bleu-garantie-1-an-697022.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/22/0796/1.jpg?1046,Samsung,8
"Vivo Y02 - 6.51"" - 2 Go - 32 Go - Cosmic Grey - Garantie 1 an",389.00 TND,/vivo-y02-6.51-2-go-32-go-cosmic-grey-garantie-1-an-727011.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/11/0727/1.jpg?9233,Vivo,8
"XIAOMI Smartphone  Redmi A1 Plus -  2Go - 32Go - 6.52"" - Vert - Garantie 1an",399.00 TND,/xiaomi-smartphone-redmi-a1-plus-2go-32go-6.52-vert-garantie-1an-717302.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/20/3717/1.jpg?3288,XIAOMI,8
"Samsung Galaxy A04E 6,5"" 3- 32 Go - NOIR - Garantie 1 an",479.99 TND,/samsung-galaxy-a04e-65-3-32-go-noir-garantie-1-an-697023.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/32/0796/1.jpg?1046,Samsung,8
"XIAOMI Redmi A1+  - 6,52 ″ - 2Go - 32Go - Light Blue - Garantie 1 an",399.00 TND,/xiaomi-redmi-a1-652-2go-32go-light-blue-garantie-1-an-656096.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/69/0656/1.jpg?8928,XIAOMI,8
Huawei NOVA Y61 -4Go 64Go - Bleu  1 an garantie,699.00 TND,/huawei-nova-y61-4go-64go-bleu-1-an-garantie-699207.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/70/2996/1.jpg?0472,Huawei,8
Realme Smartphone 10 4G  8/256 GO,"1,099.00 TND",/realme-smartphone-10-4g-8256-go-745576.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/67/5547/1.jpg?8409,Realme,8
Oukitel WP20 Etanche + Robuste + 6300 mAh 4Go/32Go- Cadeau KIT+GLASS+MicroSD 32GB- NOIR+VERT - Garantie 1 an,559.99 TND,/oukitel-wp20-etanche-robuste-6300-mah-4go32go-cadeau-kitglassmicrosd-32gb-noirvert-garantie-1-an-708292.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/29/2807/1.jpg?1651,Oukitel,8
"Huawei Nova 10 SE - 6.6"" - 8Go - 256 GB - Gris - 1 an Garantie","1,599.00 TND",/huawei-nova-10-se-6.6-8go-256-gb-gris-1-an-garantie-741626.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/62/6147/1.jpg?5906,Huawei,8
"Samsung A14 - 6.6"" - 4 Go - 64 GB - Black - 1an garantie",799.00 TND,/samsung-a14-6.6-4-go-64-gb-black-1an-garantie-727817.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/71/8727/1.jpg?6389,Samsung,8
"Infinix SMART 6 PLUS - 6,82"" - 4G/DS - 2/64 GB - X6823 - Crystal Violet",428.00 TND,/infinix-smart-6-plus-682-4gds-264-gb-x6823-crystal-violet-703042.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/24/0307/1.jpg?8126,Infinix,8
Infinix X6515 SMART 7 - 4G/DS - 4/64 GB - White,419.00 TND,/infinix-x6515-smart-7-4gds-464-gb-white-734618.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/81/6437/1.jpg?5668,Infinix,8
"Samsung Galaxy A04 6,5"" 3- 32 Go - NOIR + INKAX T03- Garantie 1 an",574.90 TND,/samsung-galaxy-a04-65-3-32-go-noir-inkax-t03-garantie-1-an-725027.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/72/0527/1.jpg?8148,Samsung,8
"Samsung Galaxy A04 6,5"" 4-64 Go - COPPER - Garantie 1 an",615.00 TND,/samsung-galaxy-a04-65-4-64-go-copper-garantie-1-an-697028.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/82/0796/1.jpg?1046,Samsung,8
"Oukitel WP20 -Etanche+Robuste-5.93"" -4 Go-32 Go +Cadeau Kit+Glass+Oppo Enco Air 2- Noir+Vert - Garantie 1 An",669.99 TND,/oukitel-wp20-etancherobuste-5.93-4-go-32-go-cadeau-kitglassoppo-enco-air-2-noirvert-garantie-1-an-710878.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/87/8017/1.jpg?3352,Oukitel,8
XIAOMI Smartphone Redmi Note 11S 8GO -128GO - Gris Graphite,"1,059.00 TND",/xiaomi-smartphone-redmi-note-11s-8go-128go-gris-graphite-733369.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/96/3337/1.jpg?5212,XIAOMI,8
"Infinix HOT 20 - 6,82"" - 50MP - 90Hz - 4Gb Ram -128GB - Blanc- Garantie 1An",599.00 TND,/infinix-hot-20-682-50mp-90hz-4gb-ram-128gb-blanc-garantie-1an-744931.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/13/9447/1.jpg?7167,Infinix,8
"Samsung Galaxy A04E 6,5"" 3- 32 Go - NOIR - Garantie 1 an",459.00 TND,/samsung-galaxy-a04e-65-3-32-go-noir-garantie-1-an-724858.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/85/8427/1.jpg?7589,Samsung,8
"XIAOMI Redmi Note 12 - 6.6"" - 6Go - 128GB - Gris ONYX - 1 an Garantie",849.00 TND,/xiaomi-redmi-note-12-6.6-6go-128gb-gris-onyx-1-an-garantie-741624.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/42/6147/1.jpg?5906,XIAOMI,8
"Oppo Reno 8T 5G - 6.7"" - 8G - 256GB - Noir","1,799.00 TND",/oppo-reno-8t-5g-6.7-8g-256gb-noir-723751.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/15/7327/1.jpg?8743,Oppo,8
"Samsung A73 - 6.7""- 8GO - 128GO- 108MP - Noir - Garantie 1an","1,999.00 TND",/samsung-a73-6.7-8go-128go-108mp-noir-garantie-1an-743293.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/39/2347/1.jpg?8045,Samsung,8
"Oukitel WP20 - Etanche + Robuste - 5.93"" -4 Go-32 Go -6300 Mah  + Buds 3Lite - Noir+Orange- Garantie 1 An",599.99 TND,/oukitel-wp20-etanche-robuste-5.93-4-go-32-go-6300-mah-buds-3lite-noirorange-garantie-1-an-682326.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/62/3286/1.jpg?4409,Oukitel,8
"XIAOMI Redmi Note 12 - 6.6"" - 8Go - 128GB - Gris ONYX - 1 an Garantie",949.00 TND,/xiaomi-redmi-note-12-6.6-8go-128gb-gris-onyx-1-an-garantie-741047.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/74/0147/1.jpg?4009,XIAOMI,8
Oukitel WP20 Etanche + Robuste + 6300 mAh 4Go/32Go+SMART WATCH - NOIR+VERT - Garantie 1 an,599.99 TND,/oukitel-wp20-etanche-robuste-6300-mah-4go32gosmart-watch-noirvert-garantie-1-an-712077.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/77/0217/1.jpg?4354,Oukitel,8
XIAOMI Smartphone Redmi A1+ 2Go / 32 Go,419.00 TND,/xiaomi-smartphone-redmi-a1-2go-32-go-744174.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/47/1447/1.jpg?9866,XIAOMI,8
"Vivo Y02s - 6.51"" - 3 Go - 32 Go - Noir - Garantie 1 an",495.00 TND,/vivo-y02s-6.51-3-go-32-go-noir-garantie-1-an-699404.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/40/4996/1.jpg?5848,Vivo,8
"Samsung Galaxy A04 - 6.5"" - 4 GB - 64 GB - Copper -1An Garantie",669.00 TND,/samsung-galaxy-a04-6.5-4-gb-64-gb-copper-1an-garantie-708821.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/12/8807/1.jpg?6909,Samsung,8
"XIAOMI Note 11 Pro - 6,67""- 8 Go - 128 Go - Polar White - Garantie 1 an","1,399.00 TND",/xiaomi-note-11-pro-667-8-go-128-go-polar-white-garantie-1-an-696507.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/70/5696/1.jpg?4713,XIAOMI,8
"Oppo Reno 8T 4G  - 6.4"" - 8G - 256GB - Orange","1,399.00 TND",/oppo-reno-8t-4g-6.4-8g-256gb-orange-724673.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/37/6427/1.jpg?0372,Oppo,8
"Iku A11 - 6.5"" - 2 Go - 32 Go - Vert - Garantie 1 an",328.99 TND,/iku-a11-6.5-2-go-32-go-vert-garantie-1-an-697038.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/83/0796/1.jpg?1046,Iku,8
"Oukitel WP20 - Etanche + Robuste - 5.93"" -4 Go-32 Go -6300 Mah  + SMART WATCH - Noir+Orange- Garantie 1 An",599.99 TND,/oukitel-wp20-etanche-robuste-5.93-4-go-32-go-6300-mah-smart-watch-noirorange-garantie-1-an-712590.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/09/5217/1.jpg?3329,Oukitel,8
XIAOMI Redmi Note 12 4/128Go,849.00 TND,/xiaomi-redmi-note-12-4128go-744168.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/86/1447/1.jpg?9866,XIAOMI,8
"Oukitel WP20 - Etanche + Robuste - 5.93"" -4 Go-32 Go -6300 Mah + Buds 3Lite - Noir+Vert - Garantie 1 An",599.99 TND,/oukitel-wp20-etanche-robuste-5.93-4-go-32-go-6300-mah-buds-3lite-noirvert-garantie-1-an-682328.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/82/3286/1.jpg?7705,Oukitel,8
"Itel S18 6.6"" HD+, 64GB /2GB RAM, 5000mAh, - Green Garantie 1 an",379.00 TND,/itel-s18-6.6-hd-64gb-2gb-ram-5000mah-green-garantie-1-an-740209.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/90/2047/1.jpg?0207,Itel,8
"Oppo A17 - 6.56"" - 4 Go - 64 Go - Blue- Garantie 1 an",589.00 TND,/oppo-a17-6.56-4-go-64-go-blue-garantie-1-an-680283.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/38/2086/1.jpg?9708,Oppo,8
"Samsung Galaxy A04e 6.5"" HD + 7Gb Ram(3+4) + 64gb - Blue- Garantie 1 an",499.00 TND,/samsung-galaxy-a04e-6.5-hd-7gb-ram34-64gb-blue-garantie-1-an-729013.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/31/0927/1.jpg?1414,Samsung,8
Nokia TABLETTE NOKIA T10 8'' IPS - 4 G - 64 GB - BLEU OCÉAN,599.00 TND,/nokia-tablette-nokia-t10-8-ips-4-g-64-gb-bleu-ocean-723259.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/95/2327/1.jpg?9636,Nokia,9
"Iku A23 - 6.1"" - 4G  - 2 Go - 32 Go - Rouge - Garantie 1 an",339.00 TND,/iku-a23-6.1-4g-2-go-32-go-rouge-garantie-1-an-650979.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/97/9056/1.jpg?8168,Iku,9
"Infinix Smart 7 - 6.6"" - 4+3 Go - 64 GB - Iceland White - 1 an Garantie",449.00 TND,/infinix-smart-7-6.6-43-go-64-gb-iceland-white-1-an-garantie-729941.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/14/9927/1.jpg?4872,Infinix,9
Oppo Find X5 (5G)- Hasselblad - 8Go - 256Go - Noir - Garantie 1 an,"2,299.00 TND",/oppo-find-x5-5g-hasselblad-8go-256go-noir-garantie-1-an-621575.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/57/5126/1.jpg?5340,Oppo,9
"Oukitel WP20 -Etanche+Robuste-5.93""-4 Go-32 Go +Cadeau Kit+Glass+Oppo Enco Air 2- Noir+Orange- Garantie 1 An",669.99 TND,/oukitel-wp20-etancherobuste-5.93-4-go-32-go-cadeau-kitglassoppo-enco-air-2-noirorange-garantie-1-an-710879.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/97/8017/1.jpg?3348,Oukitel,9
"Nokia C12 - 6.3"" - 2+2G - 64GB - Black - 1an garantie",379.00 TND,/nokia-c12-6.3-22g-64gb-black-1an-garantie-727815.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/51/8727/1.jpg?6389,Nokia,9
"Samsung Galaxy A14 - 6.6"" - 4Go -128Go - Noir- Garantie 1 an",739.00 TND,/samsung-galaxy-a14-6.6-4go-128go-noir-garantie-1-an-727774.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/47/7727/1.jpg?5730,Samsung,9
"Iku A23 - 6.1""- 4G - 2 Go - 32 Go - vert - Garantie 1 an",299.00 TND,/iku-a23-6.1-4g-2-go-32-go-vert-garantie-1-an-614493.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/39/4416/1.jpg?3512,Iku,9
"Infinix HOT 20i - 6.6"" -( 4 GB +3 GB ) - 128 GB - Wilderness Black - 1an garantie",529.00 TND,/infinix-hot-20i-6.6-4-gb-3-gb-128-gb-wilderness-black-1an-garantie-708838.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/83/8807/1.jpg?6909,Infinix,9
Evertek M20S mini - 1GB RAM+16GB ROM - Rouge - Garantie 1 an,239.00 TND,/evertek-m20s-mini-1gb-ram16gb-rom-rouge-garantie-1-an-727140.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/04/1727/1.jpg?4089,Evertek,9
I-PLUS ALPHA3 - 4G/DS - 6 GB +128 GB - Blanc + BUDS,549.00 TND,/i-plus-alpha3-4gds-6-gb-128-gb-blanc-buds-739996.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/69/9937/1.jpg?3107,I-PLUS,9
Techno Spark 8 4-64Gb - Atlantic Blue - Garantie 1 an + Support lazy 360 °,479.00 TND,/techno-spark-8-4-64gb-atlantic-blue-garantie-1-an-support-lazy-360-708417.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/71/4807/1.jpg?8966,Techno,9
"Nokia C10 - 6.51"" - 2Go - 32Go - Grey - Garantie 1 An",379.00 TND,/nokia-c10-6.51-2go-32go-grey-garantie-1-an-672534.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/43/5276/1.jpg?7330,Nokia,9
"TCL T767H2 - 20R 6,67"" DS/5G 4/64 GB - GRANITE GREY",699.00 TND,/tcl-t767h2-20r-667-ds5g-464-gb-granite-grey-738947.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/74/9837/1.jpg?7111,TCL,9
XIAOMI Redmi A1+  -  2GB  - 32GB - Black,399.00 TND,/xiaomi-redmi-a1-2gb-32gb-black-709044.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/44/0907/1.jpg?2895,XIAOMI,9
"XIAOMI Redmi 10 2022 - 6.5"" - 4 Go - 64 Go - Pebble Blanc-  Garantie 1 an",799.00 TND,/xiaomi-redmi-10-2022-6.5-4-go-64-go-pebble-blanc-garantie-1-an-591162.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/26/1195/1.jpg?9348,XIAOMI,9
"Oppo A16k - 6.52"" - 3Go - 32Go - Noir - Garantie 1 an",449.00 TND,/oppo-a16k-6.52-3go-32go-noir-garantie-1-an-739911.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/11/9937/1.jpg?7507,Oppo,9
"Samsung Galaxy A04 - 6.5"" - 3 GB - 32 GB - Blanc -1An Garantie",599.00 TND,/samsung-galaxy-a04-6.5-3-gb-32-gb-blanc-1an-garantie-708833.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/33/8807/1.jpg?6909,Samsung,9
XIAOMI Redmi A1+ - 2GB - 32GB - Light Green,399.00 TND,/xiaomi-redmi-a1-2gb-32gb-light-green-709047.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/74/0907/1.jpg?2896,XIAOMI,9
"Oppo Reno 8T 4G - 6.4"" - 8G - 256GB - Noir","1,399.00 TND",/oppo-reno-8t-4g-6.4-8g-256gb-noir-723753.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/35/7327/1.jpg?8743,Oppo,9
"XIAOMI Redmi 10A - 6.53"" - 2 Go - 32 Go - Graphite Gray - Garantie 1 an",529.00 TND,/xiaomi-redmi-10a-6.53-2-go-32-go-graphite-gray-garantie-1-an-591148.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/84/1195/1.jpg?8088,XIAOMI,9
"Samsung A24 - 6.5"" - 6Go - 128GB - Green - 1an garantie","1,099.00 TND",/samsung-a24-6.5-6go-128gb-green-1an-garantie-745597.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/79/5547/1.jpg?0446,Samsung,9
"Samsung A54 - 6.4"" - 8Go -128GB - Awesome Graphite - 1an Garantie","1,999.00 TND",/samsung-a54-6.4-8go-128gb-awesome-graphite-1an-garantie-741045.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/54/0147/1.jpg?3767,Samsung,9
"XIAOMI Note 11 Pro - 6,67"" - 108 mégapixel  - 8Go-128Go - GRAPHITE GRAY - Garantie 1 an","1,399.00 TND",/note-11-pro-667-amoled120hz-8go-128go-graphite-gray-garantie-1-an-xiaomi-mpg29802.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/92/3565/1.jpg?9948,XIAOMI,9
"XIAOMI Note 11 Pro - 6,67""- 6 Go - 128 Go - Gray - Garantie 1 an","1,249.00 TND",/xiaomi-note-11-pro-667-6-go-128-go-gray-garantie-1-an-562721.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/12/7265/1.jpg?2929,XIAOMI,9
"XIAOMI Redmi Note 12 - 6.6"" - 4Go - 128GB - Gris ONYX - 1an Garantie",799.00 TND,/xiaomi-redmi-note-12-6.6-4go-128gb-gris-onyx-1an-garantie-741632.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/23/6147/1.jpg?6086,XIAOMI,9
Infinix X6826 HOT 20 - 4G/DS - 6/128 GB - Purple,679.00 TND,/infinix-x6826-hot-20-4gds-6128-gb-purple-734835.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/53/8437/1.jpg?9190,Infinix,9
"Oukitel WP20 -Etanche+Robuste -5.93"" -4 Go-32 Go +Cadeau Kit+Glass+MicroSD 32GB - Noir+Orange- Garantie 1 An",559.99 TND,/oukitel-wp20-etancherobuste-5.93-4-go-32-go-cadeau-kitglassmicrosd-32gb-noirorange-garantie-1-an-708298.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/89/2807/1.jpg?1651,Oukitel,9
Evertek M20S Pro - 2Go - 16Go - Bleu - Garantie 1 an,309.00 TND,/evertek-m20s-pro-2go-16go-bleu-garantie-1-an-726975.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/57/9627/1.jpg?9228,Evertek,9
Samsung Galaxy  A04 - 4Go- 64Go - Copper - Garantie 1an,509.00 TND,/samsung-galaxy-a04-4go-64go-copper-garantie-1an-694742.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/24/7496/1.jpg?8927,Samsung,9
